"","player_id","birth_date","first_name","height","last_name","name","position_abbreviation","salary","slug","playing_position_id","team_id"
"3265","c08dea5f-8d55-428f-87d6-adb9f5029a6b","1970-02-24","Jeff",73,"Garcia","Jeff Garcia","QB",NA,"nfl-jeff-garcia","bca0ee16-51ba-4a18-9b2b-57412b101677","545d6178-62b4-4e6e-a118-60e4f66d257d"
"3270","4424b76f-3e54-48ac-a107-9ff1141c7604","1986-08-08","Pierre",72,"Garcon","Pierre Garcon","WR",9700000,"nfl-pierre-garcon","4934c69f-7843-4bab-97e8-8dc941a2a226","62b050a0-42c8-4cdd-aaaf-1ee5bbb01bf3"
"3273","64e584da-45eb-4c22-b1d5-214f99590511","1989-12-27","Beau",76,"Gardner","Beau Gardner","TE",318000,"nfl-beau-gardner","05da6032-e719-4daf-8e6a-95a440e448ea","c1618ca6-3dad-485d-b237-ad34f8d0bf83"
"3283","8062b7ff-4eaf-4036-b481-23d426c06c9c","1992-03-11","Manasseh",74,"Garner","Manasseh Garner","TE",NA,"manasseh-garner",NA,"1c4f553a-bde3-4229-8565-9c40401a9956"
"3284","5602692d-7899-4aed-9fc4-6caa2eceb312","1992-03-11","Manasseh",74,"Garner","Manasseh Garner","TE",0,"nfl-manasseh-garner","05da6032-e719-4daf-8e6a-95a440e448ea","6e1ae482-bd5e-40b3-a2d8-24c0a9eec333"
"3288","6ed3ad58-ab55-4e08-a4a5-3daf69f63440","1991-11-02","Jimmy",74,"Garoppolo","Jimmy Garoppolo","QB",791795,"nfl-jimmy-garoppolo","bca0ee16-51ba-4a18-9b2b-57412b101677","5546974d-27c2-4d93-a63e-d8320952e871"
"3290","43aeb6d3-3619-422f-876f-01c21bc70b33","1992-09-26","Keyarris",75,"Garrett","Keyarris Garrett","WR",NA,"nfl-keyarris-garrett","4934c69f-7843-4bab-97e8-8dc941a2a226","767f5024-184b-434b-9e52-90bb4375ca84"
"3295","9499370a-6385-4f7c-8c46-27b23bcef60a","1990-11-04","Kendall",73,"Gaskins","Kendall Gaskins","RB",112200,"nfl-kendall-gaskins","92b07ec8-fdf7-4052-8f29-2bc02d38a7aa","62b050a0-42c8-4cdd-aaaf-1ee5bbb01bf3"
"3299","6be9a4b3-1363-4428-8903-f3dea93182e5","1980-06-18","Antonio",76,"Gates","Antonio Gates","TE",8374264,"nfl-antonio-gates","05da6032-e719-4daf-8e6a-95a440e448ea","d1f76207-7303-484f-a25f-b00d1eb46ecd"
"3305","2a76b076-39f2-4d36-8b82-a9bbab433ef7","1994-01-07","Rico",78,"Gathers","Rico Gathers","TE",NA,"nfl-rico-gathers","05da6032-e719-4daf-8e6a-95a440e448ea","d61f132b-29f6-4140-847b-efb50ea9ccba"
"3329","33104dc5-1878-4886-adc6-3f927e574891","1994-12-18","Tanner",74,"Gentry","Tanner Gentry","WR",NA,"nfl-tanner-gentry",NA,"009ff336-845b-411b-8ee5-9b3089e99398"
"3338","35be9bdc-4188-4578-b785-db4b8e5237b8","1987-03-28","Toby",72,"Gerhart","Toby Gerhart","RB",3000000,"nfl-toby-gerhart","92b07ec8-fdf7-4052-8f29-2bc02d38a7aa","0fc8a1cb-bb61-4eba-b448-1d313813f0d1"
"3339","26e2b487-02b4-4da4-8d29-ec9bbdd75268",NA,"C.J.",71,"Germany","C.J. Germany","WR",NA,"nfl-c-j-germany",NA,"3f53d6c3-46ae-4a68-833e-fc29c8ecbdb2"
"3354","35ea3e8f-c9ad-49e3-ac39-57bee4b11110","1987-08-13","Brandon",72,"Gibson","Brandon Gibson","WR",665000,"nfl-brandon-gibson","4934c69f-7843-4bab-97e8-8dc941a2a226","5546974d-27c2-4d93-a63e-d8320952e871"
"3361","db66d55f-b4e2-424d-93df-2a9810cf9079","1995-03-20","Shelton",71,"Gibson","Shelton Gibson","WR",NA,"nfl-shelton-gibson",NA,"9990f062-0d8d-4dbf-82cc-73f3d5dfe532"
"3365","9895d9d7-7636-467e-a5d3-70c728e1dd00","1985-07-11","Samuel",71,"Giguere","Samuel Giguere","WR",NA,"nfl-samuel-giguere","4934c69f-7843-4bab-97e8-8dc941a2a226","557d1013-6b50-4998-885b-d121af071867"
"3370","04ded30e-447e-4ffb-b5e2-a814dd7dc7e3","1991-01-01","Garrett",76,"Gilbert","Garrett Gilbert","QB",NA,"garrett-gilbert",NA,"767f5024-184b-434b-9e52-90bb4375ca84"
"3388","a176a782-f937-47ff-aad2-b4fd2ddb3ce0","1990-11-01","Mike",71,"Gillislee","Mike Gillislee","RB",0,"nfl-mike-gillislee","92b07ec8-fdf7-4052-8f29-2bc02d38a7aa","5546974d-27c2-4d93-a63e-d8320952e871"
"3389","63aeff8c-e311-42f5-9f68-1847d1643c4a","1991-11-16","Crockett",78,"Gillmore","Crockett Gillmore","TE",636504,"nfl-crockett-gillmore","05da6032-e719-4daf-8e6a-95a440e448ea","15cdbc22-7b1e-4012-a731-987ca52e3c05"
"3396","e2c033d2-ada4-4b3c-a844-f3187e2175ca","1985-04-12","Ted",71,"Ginn","Ted Ginn Jr.","WR",1850000,"nfl-ted-ginn","4934c69f-7843-4bab-97e8-8dc941a2a226","a192531d-e60c-4256-8220-f3538dd8b020"
"3401","4643d599-6cbe-4e28-bce7-a3cbf9fa8baf","1989-12-06","Chris",72,"Givens","Chris Givens","WR",1666257,"nfl-chris-givens","4934c69f-7843-4bab-97e8-8dc941a2a226","9990f062-0d8d-4dbf-82cc-73f3d5dfe532"
"3402","e9e4d3e0-9aca-4739-b303-5ab1b005bee0","1989-01-28","Chris",74,"Givens","Chris Givens","WR",NA,"chris-givens","4934c69f-7843-4bab-97e8-8dc941a2a226","a192531d-e60c-4256-8220-f3538dd8b020"
"3418","76913050-993c-4c94-8baf-066fe5c53de2","1989-12-12","Mike",78,"Glennon","Mike Glennon","QB",846563,"nfl-mike-glennon","bca0ee16-51ba-4a18-9b2b-57412b101677","009ff336-845b-411b-8ee5-9b3089e99398"
"3419","1c58ae8a-d621-4c35-9802-b8f142c49e53","1992-07-10","David",68,"Glidden","David Glidden","WR",NA,"nfl-david-glidden","4934c69f-7843-4bab-97e8-8dc941a2a226","c1618ca6-3dad-485d-b237-ad34f8d0bf83"
"3436","ec3c0059-e453-4a2c-993a-44e8f3d18c36","1996-02-27","Chris",73,"Godwin","Chris Godwin","WR",NA,"nfl-chris-godwin",NA,"0d0cfd49-bea6-4ad0-a263-5a350865b99e"
"3440","9865182a-70f0-4d5c-983a-b3b907c932c8","1994-10-14","Jared",76,"Goff","Jared Goff","QB",NA,"nfl-jared-goff","bca0ee16-51ba-4a18-9b2b-57412b101677","3f53d6c3-46ae-4a68-833e-fc29c8ecbdb2"
"3444","36f40b34-f356-455b-931f-31c51456f81f","1978-01-26","Nick",72,"Goings","Nick Goings","RB",NA,"nfl-nick-goings","92b07ec8-fdf7-4052-8f29-2bc02d38a7aa","767f5024-184b-434b-9e52-90bb4375ca84"
"3450","d8be0546-2e4a-4f34-8609-49532e3b6dc2","1988-07-20","Brittan",71,"Golden","Brittan Golden","WR",510000,"nfl-brittan-golden","4934c69f-7843-4bab-97e8-8dc941a2a226","77c57737-b688-4bbf-a127-7b7f0ef8bcdd"
"3460","ecea9b6d-90e7-4dbc-b903-486011aaca4f","1993-11-03","Kenny",76,"Golladay","Kenny Golladay","WR",NA,"nfl-kenny-golladay",NA,"82fedbfa-8c2c-46cc-b02f-ea16abf5ffc9"
"3466","c2313b99-48e6-458a-8cf5-3434d061b202","1984-09-18","Anthony",72,"Gonzalez","Anthony Gonzalez","WR",NA,"nfl-anthony-gonzalez","4934c69f-7843-4bab-97e8-8dc941a2a226","557d1013-6b50-4998-885b-d121af071867"
"3468","1fc80fc5-3cef-466a-a91d-98f090814f9a","1976-02-27","Tony",77,"Gonzalez","Tony Gonzalez","TE",NA,"nfl-tony-gonzalez","05da6032-e719-4daf-8e6a-95a440e448ea","c1618ca6-3dad-485d-b237-ad34f8d0bf83"
"3478","28f07b7d-d5c5-4c28-bc90-6fa395efda43","1991-09-06","Antwan",70,"Goodley","Antwan Goodley","WR",0,"nfl-antwan-goodley","4934c69f-7843-4bab-97e8-8dc941a2a226","ade9a19b-3dfb-4436-aefd-e54f1c0d1a20"
"3482","6a231ffd-bae7-4de3-96d1-0d2511771914","1987-04-23","Richard",72,"Goodman","Richard Goodman","WR",NA,"nfl-richard-goodman","4934c69f-7843-4bab-97e8-8dc941a2a226","d1f76207-7303-484f-a25f-b00d1eb46ecd"
"3485","711d4c8a-92df-4aeb-b6de-681ab712b473","1987-05-23","Mike",72,"Goodson","Mike Goodson","RB",NA,"nfl-mike-goodson","92b07ec8-fdf7-4052-8f29-2bc02d38a7aa","767f5024-184b-434b-9e52-90bb4375ca84"
"3490","d7de5fdb-cbdc-4ad8-b054-9b12adc56018","1990-11-19","Marquise",69,"Goodwin","Marquise Goodwin","WR",764719,"nfl-marquise-goodwin","4934c69f-7843-4bab-97e8-8dc941a2a226","62b050a0-42c8-4cdd-aaaf-1ee5bbb01bf3"
"3497","9cce1559-567b-4683-aea4-d3a99bffbf28","1991-04-13","Josh",75,"Gordon","Josh Gordon","WR",564115,"nfl-josh-gordon","4934c69f-7843-4bab-97e8-8dc941a2a226","ecf6a705-7a54-4f36-9dcd-09a0c53e733b"
"3498","d7749970-0160-444b-9f4e-0ea6051e43a2","1993-04-13","Melvin",73,"Gordon","Melvin Gordon III","RB",1939958,"nfl-melvin-gordon","92b07ec8-fdf7-4052-8f29-2bc02d38a7aa","d1f76207-7303-484f-a25f-b00d1eb46ecd"
"3500","7714a12b-1d58-4511-9deb-b6efa7c98c66","1968-07-09","Robert",70,"Gordon","Robert Gordon","RB",NA,"nfl-robert-gordon","92b07ec8-fdf7-4052-8f29-2bc02d38a7aa","82fedbfa-8c2c-46cc-b02f-ea16abf5ffc9"
"3503","f4650d8d-5211-4c5d-9a5e-6e27dbcaf2af","1983-05-14","Frank",69,"Gore","Frank Gore","RB",4500000,"nfl-frank-gore","92b07ec8-fdf7-4052-8f29-2bc02d38a7aa","557d1013-6b50-4998-885b-d121af071867"
"3518","b8b7ecbd-f974-4b93-8c61-a5b37a3daf5d","1983-01-27","Bruce",73,"Gradkowski","Bruce Gradkowski","QB",1833334,"nfl-bruce-gradkowski","bca0ee16-51ba-4a18-9b2b-57412b101677","e5796fc5-4c5e-486d-a76d-5879fd2f5117"
"3523","1bbe34bf-b76e-4537-9cd0-22f198aec2fd","1990-06-30","Chris",75,"Gragg","Chris Gragg","TE",599793,"nfl-chris-gragg","05da6032-e719-4daf-8e6a-95a440e448ea","8112be50-1ec2-47c0-ab27-b4fc4654aa5b"
"3529","f69b282a-c1e5-48af-95de-04be1352a0e7","1978-11-16","Daniel",75,"Graham","Daniel Graham","TE",NA,"nfl-daniel-graham","05da6032-e719-4daf-8e6a-95a440e448ea","a192531d-e60c-4256-8220-f3538dd8b020"
"3530","332f37a3-fa41-426d-822c-5422a69de24c","1980-01-15","Earnest",69,"Graham","Earnest Graham","RB",NA,"nfl-earnest-graham","92b07ec8-fdf7-4052-8f29-2bc02d38a7aa","0d0cfd49-bea6-4ad0-a263-5a350865b99e"
"3531","8b9a2c8f-03b0-4de8-8931-facb1906abf5","1986-08-04","Garrett",75,"Graham","Garrett Graham","TE",3921875,"nfl-garrett-graham","05da6032-e719-4daf-8e6a-95a440e448ea","6e1ae482-bd5e-40b3-a2d8-24c0a9eec333"
"3532","5396fa45-0fb3-45b3-bf73-8ae03097e583","1986-11-24","Jimmy",79,"Graham","Jimmy Graham","TE",8000000,"nfl-jimmy-graham","05da6032-e719-4daf-8e6a-95a440e448ea","e6094723-20f3-417a-87d2-1ccc0b7a6388"
"3539","5656bec2-d9a0-4b0a-8190-5049f948b602","1989-07-27","Trevor",71,"Graham","Trevor Graham","WR",0,"nfl-t-j-graham","4934c69f-7843-4bab-97e8-8dc941a2a226","767f5024-184b-434b-9e52-90bb4375ca84"
"3540","cf2a1bff-3c05-4521-b187-b34c89b0c282",NA,"Tyson",74,"Graham","Tyson Graham Jr.","WR",NA,"nfl-dorian-graham","4934c69f-7843-4bab-97e8-8dc941a2a226","557d1013-6b50-4998-885b-d121af071867"
"3544","4b89d49e-17f9-431c-9e6d-aa494b17b07d",NA,"Antwane",73,"Grant","Antwane Grant","WR",NA,"nfl-antwane-grant","4934c69f-7843-4bab-97e8-8dc941a2a226","6bb48096-ca08-40e3-8dd2-2d93d96e346e"
"3546","877306db-49f8-4dfb-beb0-aa11bbe21f5d","1991-12-19","Corey",71,"Grant","Corey Grant","RB",436666,"nfl-corey-grant","92b07ec8-fdf7-4052-8f29-2bc02d38a7aa","0fc8a1cb-bb61-4eba-b448-1d313813f0d1"
"3550","bbdbe78d-8186-47a1-b466-91c5bd53c76c","1992-10-30","Jakeem",67,"Grant","Jakeem Grant","WR",NA,"nfl-jakeem-grant","4934c69f-7843-4bab-97e8-8dc941a2a226","49b7f5ba-da40-4b42-be4b-c68b4f9257e8"
"3553","7cb59d0e-0731-4203-87fc-ac0c7f8a8ec5","1982-12-09","Ryan",73,"Grant","Ryan Grant","RB",NA,"ryan-grant","92b07ec8-fdf7-4052-8f29-2bc02d38a7aa","ade9a19b-3dfb-4436-aefd-e54f1c0d1a20"
"3554","9b20a0e3-6548-4a0a-a231-1e5fdab35a39","1990-12-19","Ryan",72,"Grant","Ryan Grant","WR",563403,"nfl-ryan-grant","4934c69f-7843-4bab-97e8-8dc941a2a226","1c4f553a-bde3-4229-8565-9c40401a9956"
"3559","c034e7b0-8aed-4503-bc9b-8aafa16fcaf0","1991-05-01","Alex",76,"Gray","Alex Gray","TE",NA,"nfl-alex-gray",NA,"c1618ca6-3dad-485d-b237-ad34f8d0bf83"
"3563","ad94e424-e09a-4856-8a64-719a345b31c7","1989-11-18","Cyrus",70,"Gray","Cyrus Gray","RB",NA,"nfl-cyrus-gray","92b07ec8-fdf7-4052-8f29-2bc02d38a7aa","c1618ca6-3dad-485d-b237-ad34f8d0bf83"
"3565","221bdee5-92da-4efa-851c-f98fce14b6a5",NA,"Deante'",70,"Gray","Deante' Gray","WR",NA,"nfl-deante-gray",NA,"545d6178-62b4-4e6e-a118-60e4f66d257d"
"3567","3d3a441f-f9f7-49d2-ba7d-d0fae9f77c79","1990-06-27","Jonas",70,"Gray","Jonas Gray","RB",0,"nfl-jonas-gray","92b07ec8-fdf7-4052-8f29-2bc02d38a7aa","0fc8a1cb-bb61-4eba-b448-1d313813f0d1"
"3568","182511cc-31c9-44de-8af4-8b58dde15d05","1989-11-07","MarQueis",76,"Gray","MarQueis Gray","TE",585000,"nfl-marqueis-gray","05da6032-e719-4daf-8e6a-95a440e448ea","49b7f5ba-da40-4b42-be4b-c68b4f9257e8"
"3569","da27ccba-5343-4707-a163-5f6e675d9e0c","1979-05-21","Quinn",75,"Gray","Quinn Gray","QB",NA,"nfl-quinn-gray","bca0ee16-51ba-4a18-9b2b-57412b101677","3a857729-4c8c-4dde-9cad-359cab5990de"
"3571","5176c7e3-b85a-4147-9d08-f9a190ac7919","1989-09-01","Tre",70,"Gray","Tre Gray","WR",NA,"nfl-tre-gray","4934c69f-7843-4bab-97e8-8dc941a2a226","77c57737-b688-4bbf-a127-7b7f0ef8bcdd"
"3573","82f9446e-2e68-4df6-9af1-732b07b2d353","1993-12-05","Cyril",69,"Grayson","Cyril Grayson Jr.","WR",NA,"nfl-cyril-grayson",NA,"e6094723-20f3-417a-87d2-1ccc0b7a6388"
"3574","0a410ce1-39b1-4b69-a9cf-b940a7aac166","1991-05-29","Garrett",74,"Grayson","Garrett Grayson","QB",618291,"nfl-garrett-grayson","bca0ee16-51ba-4a18-9b2b-57412b101677","a192531d-e60c-4256-8220-f3538dd8b020"
"3578","49329037-6ccc-4e72-910e-a77362ba5b2d","1992-10-15","Aaron",71,"Green","Aaron Green","RB",NA,"nfl-aaron-green","92b07ec8-fdf7-4052-8f29-2bc02d38a7aa","3f53d6c3-46ae-4a68-833e-fc29c8ecbdb2"
"3579","7ec96124-2ba3-4282-95e0-2918f4f59f48","1977-02-16","Ahman",72,"Green","Ahman Green","RB",NA,"nfl-ahman-green","92b07ec8-fdf7-4052-8f29-2bc02d38a7aa","ade9a19b-3dfb-4436-aefd-e54f1c0d1a20"
"3580","5bd63acd-f2dc-4b20-a6e6-8d00aaec75dc","1988-07-31","A.J.",76,"Green","A.J. Green","WR",14750000,"nfl-a-j-green","4934c69f-7843-4bab-97e8-8dc941a2a226","6bb48096-ca08-40e3-8dd2-2d93d96e346e"
"3597","de701ae5-68ad-44a6-8159-2c50d953691f","1990-05-29","Ladarius",78,"Green","Ladarius Green","TE",772725,"nfl-ladarius-green","05da6032-e719-4daf-8e6a-95a440e448ea","e5796fc5-4c5e-486d-a76d-5879fd2f5117"
"3607","cf3a718a-fd96-459d-8c59-92d9f816b5cd",NA,"Tion",72,"Green","Tion Green","RB",NA,"austin-green",NA,"82fedbfa-8c2c-46cc-b02f-ea16abf5ffc9"
"3612","05e35871-26aa-4fae-9a5c-896fdf9f8767","1988-08-03","Virgil",77,"Green","Virgil Green","TE",2200000,"nfl-virgil-green","05da6032-e719-4daf-8e6a-95a440e448ea","6e1ae482-bd5e-40b3-a2d8-24c0a9eec333"
"3613","367edc4a-df4f-4881-b104-3c9632b126a3","1979-12-17","William",72,"Green","William Green","RB",NA,"william-green","92b07ec8-fdf7-4052-8f29-2bc02d38a7aa","ecf6a705-7a54-4f36-9dcd-09a0c53e733b"
"3615","5f243e3b-9125-4e48-bfa7-639d01adb302","1993-04-12","Dorial",77,"Green-Beckham","Dorial Green-Beckham","WR",1018836,"nfl-dorial-green-beckham","4934c69f-7843-4bab-97e8-8dc941a2a226","9990f062-0d8d-4dbf-82cc-73f3d5dfe532"
"3623","d2538808-1f33-4263-9e61-37ef06bd0888","1992-09-23","Rashad",71,"Greene","Rashad Greene","WR",495953,"nfl-rashad-greene","4934c69f-7843-4bab-97e8-8dc941a2a226","0fc8a1cb-bb61-4eba-b448-1d313813f0d1"
"3624","1d6d2969-65fa-4576-9661-e7f780c37259","1985-08-21","Shonn",71,"Greene","Shonn Greene","RB",NA,"nfl-shonn-greene","92b07ec8-fdf7-4052-8f29-2bc02d38a7aa","8112be50-1ec2-47c0-ab27-b4fc4654aa5b"
"3639","981217a1-38ba-4f07-b2fc-14266fb94573","1976-07-02","Chris",75,"Greisen","Chris Greisen","QB",NA,"nfl-chris-greisen","bca0ee16-51ba-4a18-9b2b-57412b101677","d61f132b-29f6-4140-847b-efb50ea9ccba"
"3643","c03a1fc4-b21a-4982-90e7-968786b029e7","1988-06-16","Jermaine",77,"Gresham","Jermaine Gresham","TE",3109375,"nfl-jermaine-gresham","05da6032-e719-4daf-8e6a-95a440e448ea","77c57737-b688-4bbf-a127-7b7f0ef8bcdd"
"3649","ffb3ddd8-b9bb-4122-9e2a-53d9fb4ee2e5","1994-01-19","Trey",75,"Griffey","Trey Griffey","WR",NA,"nfl-trey-griffey",NA,"49b7f5ba-da40-4b42-be4b-c68b4f9257e8"
"3652","7152d5ea-23b6-448c-8051-01f121cb6c28","1994-03-04","Garrett",76,"Griffin","Garrett Griffin","TE",NA,"nfl-garrett-griffin","05da6032-e719-4daf-8e6a-95a440e448ea","a192531d-e60c-4256-8220-f3538dd8b020"
"3653","599218b5-84b4-497f-9631-09915dda0ddb","1988-12-17","John",71,"Griffin","John Griffin","RB",NA,"nfl-john-griffin","92b07ec8-fdf7-4052-8f29-2bc02d38a7aa","8112be50-1ec2-47c0-ab27-b4fc4654aa5b"
"3659","d4235e84-b1e7-4a11-bea5-db828fe9dfbf","1990-02-12","Robert",74,"Griffin","Robert Griffin III","QB",6719713,"nfl-robert-griffin-iii","bca0ee16-51ba-4a18-9b2b-57412b101677","ecf6a705-7a54-4f36-9dcd-09a0c53e733b"
"3660","6c7cdd70-0510-416a-a64c-898083978ede","1990-01-11","Ryan",78,"Griffin","Ryan Griffin","TE",381611,"ryan-griffin","05da6032-e719-4daf-8e6a-95a440e448ea","545d6178-62b4-4e6e-a118-60e4f66d257d"
"3661","cbbcefb6-0bf7-467c-b07f-e7635dbbcae2","1989-11-17","Ryan",77,"Griffin","Ryan Griffin","QB",510000,"nfl-ryan-griffin","bca0ee16-51ba-4a18-9b2b-57412b101677","0d0cfd49-bea6-4ad0-a263-5a350865b99e"
"3662","b5e6bead-fc0a-4ec3-8575-3651fd3070b8","1990-01-11","Ryan",78,"Griffin","Ryan Griffin","TE",NA,"nfl-ryan-griffin-04453fa8-8e49-485e-b987-82715f5834fd",NA,"545d6178-62b4-4e6e-a118-60e4f66d257d"
"3672","4064794d-f6df-426d-a633-114848b41856","1992-09-22","Xavier",76,"Grimble","Xavier Grimble","TE",0,"nfl-xavier-grimble","05da6032-e719-4daf-8e6a-95a440e448ea","e5796fc5-4c5e-486d-a76d-5879fd2f5117"
"3674","7b245863-096a-43a6-a0e0-59b15323ea8c","1989-12-21","Jonathan",70,"Grimes","Jonathan Grimes","RB",585000,"nfl-jonathan-grimes","92b07ec8-fdf7-4052-8f29-2bc02d38a7aa","0fc8a1cb-bb61-4eba-b448-1d313813f0d1"
"3677","7810c52e-d40b-4f98-9a02-c0f878cb799a",NA,"David",77,"Grinnage","David Grinnage","TE",NA,"nfl-david-grinnage","05da6032-e719-4daf-8e6a-95a440e448ea","0fc8a1cb-bb61-4eba-b448-1d313813f0d1"
"3681","7aaac9f5-32f4-4214-8f3b-c6b426e3e3c9","1992-12-23","Darion",77,"Griswold","Darion Griswold","TE",NA,"nfl-darion-griswold","05da6032-e719-4daf-8e6a-95a440e448ea","c1618ca6-3dad-485d-b237-ad34f8d0bf83"
"3687","dd4c485f-cd33-4495-9429-305888e1bae0","1989-05-14","Rob",78,"Gronkowski","Rob Gronkowski","TE",10650000,"nfl-rob-gronkowski","05da6032-e719-4daf-8e6a-95a440e448ea","5546974d-27c2-4d93-a63e-d8320952e871"
"3713","1c5b1c02-fc00-480f-953a-1a9b5c027b7a","1994-08-03","Todd",73,"Gurley","Todd Gurley","RB",2513306,"nfl-todd-gurley","92b07ec8-fdf7-4052-8f29-2bc02d38a7aa","3f53d6c3-46ae-4a68-833e-fc29c8ecbdb2"
"3721","068bd8ce-f95f-4584-8f06-b1a2cce3d6f8","1987-08-22","Trent",68,"Guy","Trent Guy","WR",NA,"nfl-trent-guy","4934c69f-7843-4bab-97e8-8dc941a2a226","767f5024-184b-434b-9e52-90bb4375ca84"
"3730","1707b231-4376-42bc-aa79-4841ae6ba68f","1995-02-14","Christian",76,"Hackenberg","Christian Hackenberg","QB",NA,"nfl-christian-hackenberg","bca0ee16-51ba-4a18-9b2b-57412b101677","8112be50-1ec2-47c0-ab27-b4fc4654aa5b"
"3732","14e66eb2-0721-48c5-9aab-2a964f862c4d","1981-07-03","D.J.",74,"Hackett","D.J. Hackett","WR",NA,"nfl-d-j-hackett","4934c69f-7843-4bab-97e8-8dc941a2a226","767f5024-184b-434b-9e52-90bb4375ca84"
"3734","30141f02-9b82-44e9-b24e-efd163feaa98","1983-08-07","Darrell",74,"Hackney","Darrell Hackney","QB",NA,"nfl-darrell-hackney","bca0ee16-51ba-4a18-9b2b-57412b101677","6e1ae482-bd5e-40b3-a2d8-24c0a9eec333"
"3740","f174c5ec-066b-4b09-a6c5-c5ca11854b91","1984-09-21","Derek",74,"Hagan","Derek Hagan","WR",NA,"nfl-derek-hagan","4934c69f-7843-4bab-97e8-8dc941a2a226","50990622-f5d7-4597-b9b3-c73c9be32af2"
"3755","1a713d8c-b8a3-493b-bc1e-be35ad375961","1983-06-27","Justise",73,"Hairston","Justise Hairston","RB",NA,"nfl-justise-hairston","92b07ec8-fdf7-4052-8f29-2bc02d38a7aa","50990622-f5d7-4597-b9b3-c73c9be32af2"
"3756","723b6e87-f5ae-41f2-8cb7-1a3a8c447d56","1994-06-30","Nate",72,"Hairston","Nate Hairston","RB",NA,"chris-hairston","92b07ec8-fdf7-4052-8f29-2bc02d38a7aa","557d1013-6b50-4998-885b-d121af071867"
"3775","f3257f01-d85c-41b2-b140-1ac785078670","1978-09-01","Dante",68,"Hall","Dante Hall","WR",NA,"nfl-dante-hall","4934c69f-7843-4bab-97e8-8dc941a2a226","3f53d6c3-46ae-4a68-833e-fc29c8ecbdb2"
"3791","c16cde0a-810c-4ef5-9ed9-bb8005e2cb88","1993-04-10","Marvin",70,"Hall","Marvin Hall","WR",NA,"nfl-marvin-hall","4934c69f-7843-4bab-97e8-8dc941a2a226","c1618ca6-3dad-485d-b237-ad34f8d0bf83"
"3794","db8b2e9a-c792-464f-9bf6-c4e5700c35b9","1993-01-30","Rannell",72,"Hall","Rannell Hall","WR",112200,"nfl-rannell-hall","4934c69f-7843-4bab-97e8-8dc941a2a226","ecf6a705-7a54-4f36-9dcd-09a0c53e733b"
"3803","a14f796b-06b4-473f-932b-b3aa6dbbf815","1982-03-31","Aaron",77,"Halterman","Aaron Halterman","TE",NA,"nfl-aaron-halterman","05da6032-e719-4daf-8e6a-95a440e448ea","49b7f5ba-da40-4b42-be4b-c68b4f9257e8"
"3804","bb320ef8-e495-4514-8f20-4d482269d2d1","1993-07-22","CJ",71,"Ham","CJ Ham","RB",NA,"nfl-c-j-ham","92b07ec8-fdf7-4052-8f29-2bc02d38a7aa","273bc0eb-8984-4474-bbc8-5cce491aa662"
"3805","374024dd-47ac-4e1d-94d5-34795c441af7","1981-02-08","Gibran",78,"Hamdan","Gibran Hamdan","QB",NA,"nfl-gibran-hamdan","bca0ee16-51ba-4a18-9b2b-57412b101677","50990622-f5d7-4597-b9b3-c73c9be32af2"
"3811","b937aee2-a737-4083-9275-dc240ec39a3a","1990-11-13","Cobi",74,"Hamilton","Cobi Hamilton","WR",0,"nfl-cobi-hamilton","4934c69f-7843-4bab-97e8-8dc941a2a226","e5796fc5-4c5e-486d-a76d-5879fd2f5117"
"3818","fbb2fe7e-f852-4ed8-885d-72dc6ef96a1e","1995-03-30","Karel",73,"Hamilton","Karel Hamilton","WR",NA,"nfl-karel-hamilton",NA,"6bb48096-ca08-40e3-8dd2-2d93d96e346e"
"3819","0928d823-5d90-4e44-afea-02d4e0a1a332","1985-08-05","Lynell",72,"Hamilton","Lynell Hamilton","RB",NA,"nfl-lynell-hamilton","92b07ec8-fdf7-4052-8f29-2bc02d38a7aa","a192531d-e60c-4256-8220-f3538dd8b020"
"3828","6eb606d2-577b-4010-b509-c20c465a4d44","1992-04-12","Connor",79,"Hamlett","Connor Hamlett","TE",0,"nfl-connor-hamlett","05da6032-e719-4daf-8e6a-95a440e448ea","d61f132b-29f6-4140-847b-efb50ea9ccba"
"3831","f03cab76-3833-42c6-b48d-170024d22570","1992-06-15","Je'Ron",75,"Hamm","Je'Ron Hamm","TE",112200,"nfl-je-ron-hamm","05da6032-e719-4daf-8e6a-95a440e448ea","62b050a0-42c8-4cdd-aaaf-1ee5bbb01bf3"
"3832","23a69203-5226-447a-a8cb-75102c4d785b","1990-02-17","Frankie",73,"Hammond","Frankie Hammond","WR",510000,"nfl-frankie-hammond-jr","4934c69f-7843-4bab-97e8-8dc941a2a226","8112be50-1ec2-47c0-ab27-b4fc4654aa5b"
"3834","071ad633-9cf8-46e1-8ad3-bd01ff2aec60","1994-04-18","De'Quan",76,"Hampton","De'Quan Hampton","WR",NA,"nfl-de-quan-hampton",NA,"a192531d-e60c-4256-8220-f3538dd8b020"
"3840","3054f63a-0d4c-4103-a858-179614d6e2d5","1989-01-30","Leonard",74,"Hankerson","Leonard Hankerson","WR",745000,"nfl-leonard-hankerson","4934c69f-7843-4bab-97e8-8dc941a2a226","50990622-f5d7-4597-b9b3-c73c9be32af2"
